5, 73893, Note_on_c, 0, 60, 0
5, 73911, Note_on_c, 0, 58, 0
5, 73961, Note_on_c, 0, 63, 0
5, 74016, Note_on_c, 0, 87, 0
5, 74019, Note_on_c, 0, 85, 57
5, 74045, Note_on_c, 0, 85, 0
5, 74113, Control_c, 0, 64, 0
5, 74160, Note_on_c, 0, 60, 40
5, 74162, Note_on_c, 0, 63, 49
5, 74163, Note_on_c, 0, 87, 81
5, 74175, Note_on_c, 0, 58, 38
5, 74183, Note_on_c, 0, 53, 35
5, 74198, Control_c, 0, 64, 127
5, 74266, Note_on_c, 0, 63, 0
5, 74276, Note_on_c, 0, 53, 0
5, 74302, Note_on_c, 0, 58, 0
5, 74306, Note_on_c, 0, 60, 0
5, 74332, Note_on_c, 0, 87, 0
5, 74424, Note_on_c, 0, 63, 49
5, 74429, Note_on_c, 0, 84, 74
5, 74434, Note_on_c, 0, 60, 52
5, 74449, Note_on_c, 0, 58, 36
5, 74451, Note_on_c, 0, 53, 28
5, 74467, Control_c, 0, 64, 0
5, 74551, Note_on_c, 0, 84, 0
5, 74552, Note_on_c, 0, 63, 0
5, 74575, Control_c, 0, 64, 127
5, 74644, Note_on_c, 0, 60, 0
5, 74653, Note_on_c, 0, 58, 0
5, 74670, Note_on_c, 0, 82, 69
5, 74672, Note_on_c, 0, 53, 0
5, 74799, Note_on_c, 0, 63, 44
5, 74807, Note_on_c, 0, 58, 33
5, 74812, Note_on_c, 0, 60, 43
5, 74813, Note_on_c, 0, 82, 0
5, 74853, Control_c, 0, 64, 0
5, 74864, Note_on_c, 0, 63, 0
5, 74916, Note_on_c, 0, 60, 0
5, 74919, Note_on_c, 0, 58, 0
5, 74919, Note_on_c, 0, 79, 63
5, 74922, Control_c, 0, 64, 127
5, 75101, Note_on_c, 0, 79, 0
5, 75144, Note_on_c, 0, 60, 44
5, 75150, Note_on_c, 0, 56, 48
5, 75155, Note_on_c, 0, 53, 33
5, 75156, Note_on_c, 0, 63, 40
5, 75163, Note_on_c, 0, 77, 75
5, 75183, Control_c, 0, 64, 0
5, 75275, Note_on_c, 0, 63, 0
5, 75299, Note_on_c, 0, 77, 0
5, 75338, Control_c, 0, 64, 127
5, 75364, Note_on_c, 0, 60, 0
5, 75398, Note_on_c, 0, 56, 0
5, 75411, Note_on_c, 0, 75, 56
5, 75490, Note_on_c, 0, 56, 21
5, 75491, Note_on_c, 0, 60, 22
5, 75516, Note_on_c, 0, 53, 0
5, 75536, Note_on_c, 0, 60, 0
5, 75561, Control_c, 0, 64, 0
5, 75578, Note_on_c, 0, 75, 0
5, 75638, Control_c, 0, 64, 127
5, 75653, Note_on_c, 0, 72, 70
5, 75663, Note_on_c, 0, 56, 0
5, 75741, Note_on_c, 0, 72, 0
5, 75907, Note_on_c, 0, 68, 63
5, 75908, Note_on_c, 0, 63, 46
5, 75909, Note_on_c, 0, 60, 47
5, 75925, Note_on_c, 0, 56, 34
5, 75936, Note_on_c, 0, 63, 0
5, 75961, Control_c, 0, 64, 0
5, 75962, Note_on_c, 0, 60, 0
5, 76041, Note_on_c, 0, 56, 0
5, 76054, Note_on_c, 0, 68, 0
5, 76150, Note_on_c, 0, 65, 51
5, 76311, Note_on_c, 0, 63, 52
5, 76331, Note_on_c, 0, 58, 33
5, 76337, Note_on_c, 0, 63, 0
5, 76355, Note_on_c, 0, 65, 0
5, 76370, Note_on_c, 0, 58, 0
5, 76427, Note_on_c, 0, 68, 62
5, 76454, Control_c, 0, 64, 127
5, 76641, Note_on_c, 0, 68, 0
5, 76678, Control_c, 0, 64, 0
5, 76679, Note_on_c, 0, 60, 58
5, 76682, Note_on_c, 0, 50, 49
5, 76685, Note_on_c, 0, 57, 48
5, 76687, Note_on_c, 0, 53, 49
5, 76701, Note_on_c, 0, 69, 72
5, 76724, Note_on_c, 0, 50, 0
5, 76724, Note_on_c, 0, 60, 0
5, 76762, Note_on_c, 0, 53, 0
5, 76771, Note_on_c, 0, 57, 0
5, 76831, Control_c, 0, 64, 127
5, 76877, Note_on_c, 0, 69, 0
5, 76939, Note_on_c, 0, 70, 78
5, 77102, Control_c, 0, 64, 0
5, 77120, Note_on_c, 0, 70, 0
5, 77191, Note_on_c, 0, 71, 75
5, 77201, Control_c, 0, 64, 127
5, 77365, Note_on_c, 0, 71, 0
5, 77422, Note_on_c, 0, 64, 55
5, 77449, Note_on_c, 0, 64, 0
5, 77449, Note_on_c, 0, 74, 71
5, 77450, Note_on_c, 0, 59, 54
5, 77450, Note_on_c, 0, 72, 67
5, 77452, Note_on_c, 0, 53, 38
5, 77470, Control_c, 0, 64, 0
5, 77536, Note_on_c, 0, 74, 0
5, 77579, Note_on_c, 0, 59, 0
5, 77585, Note_on_c, 0, 72, 0
5, 77593, Control_c, 0, 64, 127
5, 77633, Note_on_c, 0, 70, 53
5, 77688, Note_on_c, 0, 53, 0
5, 77858, Note_on_c, 0, 70, 0
5, 77871, Control_c, 0, 64, 0
5, 77893, Note_on_c, 0, 59, 34
5, 77903, Note_on_c, 0, 74, 77
5, 77914, Note_on_c, 0, 62, 48
5, 77934, Note_on_c, 0, 59, 0
5, 77963, Control_c, 0, 64, 127
5, 78012, Note_on_c, 0, 62, 0
5, 78032, Note_on_c, 0, 74, 0
5, 78059, Note_on_c, 0, 70, 35
5, 78163, Note_on_c, 0, 70, 0
5, 78216, Note_on_c, 0, 64, 74
5, 78217, Note_on_c, 0, 76, 82
5, 78226, Note_on_c, 0, 59, 41
5, 78246, Note_on_c, 0, 52, 51
5, 78254, Note_on_c, 0, 55, 36
5, 78272, Control_c, 0, 64, 0
5, 78290, Note_on_c, 0, 59, 0
5, 78297, Note_on_c, 0, 55, 0
5, 78343, Note_on_c, 0, 64, 0
5, 78375, Note_on_c, 0, 52, 0
5, 78378, Note_on_c, 0, 76, 0
5, 78407, Note_on_c, 0, 71, 27
5, 78479, Control_c, 0, 64, 127
5, 78481, Note_on_c, 0, 71, 0
5, 78529, Note_on_c, 0, 78, 71
5, 78530, Note_on_c, 0, 66, 58
5, 78547, Note_on_c, 0, 55, 74
5, 78561, Note_on_c, 0, 54, 49
5, 78669, Note_on_c, 0, 54, 0
5, 78702, Control_c, 0, 64, 0
5, 78707, Note_on_c, 0, 78, 0
5, 78736, Note_on_c, 0, 66, 0
5, 78804, Note_on_c, 0, 79, 56
5, 78813, Note_on_c, 0, 67, 30
5, 78818, Control_c, 0, 64, 127
5, 78851, Note_on_c, 0, 55, 0
5, 78922, Note_on_c, 0, 67, 0
5, 78938, Note_on_c, 0, 79, 0
5, 79040, Note_on_c, 0, 81, 71
5, 79040, Note_on_c, 0, 69, 66
5, 79042, Note_on_c, 0, 62, 37
5, 79048, Note_on_c, 0, 57, 47
5, 79049, Note_on_c, 0, 52, 45
5, 79066, Control_c, 0, 64, 0
5, 79134, Note_on_c, 0, 69, 0
5, 79146, Note_on_c, 0, 81, 0
5, 79197, Control_c, 0, 64, 127
5, 79244, Note_on_c, 0, 83, 65
5, 79270, Note_on_c, 0, 71, 22
5, 79338, Note_on_c, 0, 71, 0
5, 79359, Note_on_c, 0, 83, 0
5, 79451, Control_c, 0, 64, 0
5, 79474, Control_c, 0, 64, 127
5, 79484, Note_on_c, 0, 57, 0
5, 79505, Note_on_c, 0, 86, 72
5, 79519, Note_on_c, 0, 74, 41
5, 79522, Note_on_c, 0, 52, 0
5, 79574, Note_on_c, 0, 62, 0
5, 79677, Note_on_c, 0, 74, 0
5, 79704, Note_on_c, 0, 86, 0
5, 79736, Control_c, 0, 64, 0
5, 79774, Note_on_c, 0, 62, 34
5, 79774, Note_on_c, 0, 83, 61
5, 79777, Note_on_c, 0, 59, 32
5, 79784, Note_on_c, 0, 55, 44
5, 79788, Note_on_c, 0, 52, 26
5, 80261, Control_c, 0, 64, 127
5, 80427, Note_on_c, 0, 59, 0
5, 80441, Note_on_c, 0, 55, 0
5, 80476, Note_on_c, 0, 62, 0
5, 80622, Note_on_c, 0, 83, 0
5, 80654, Control_c, 0, 64, 0
5, 80655, Note_on_c, 0, 62, 41
5, 80661, Note_on_c, 0, 55, 36
5, 80663, Note_on_c, 0, 79, 34
5, 80668, Note_on_c, 0, 59, 32
5, 80684, Note_on_c, 0, 52, 0
5, 80694, Note_on_c, 0, 79, 0
5, 80700, Note_on_c, 0, 62, 0
5, 80704, Note_on_c, 0, 59, 0
5, 80707, Note_on_c, 0, 55, 0
5, 81317, Note_on_c, 0, 63, 36
5, 81329, Note_on_c, 0, 62, 31
5, 81365, Note_on_c, 0, 62, 0
5, 81397, Note_on_c, 0, 63, 0
5, 81414, Note_on_c, 0, 74, 110
5, 81419, Note_on_c, 0, 79, 79
5, 81532, Note_on_c, 0, 74, 0
5, 81548, Note_on_c, 0, 75, 50
5, 81647, Note_on_c, 0, 74, 36
5, 81653, Note_on_c, 0, 79, 0
5, 81688, Note_on_c, 0, 75, 0
5, 81713, Note_on_c, 0, 67, 30
5, 81715, Note_on_c, 0, 74, 0
5, 81723, Note_on_c, 0, 72, 44
5, 81733, Note_on_c, 0, 63, 26
5, 81753, Note_on_c, 0, 67, 0
5, 81782, Note_on_c, 0, 72, 0
5, 81837, Note_on_c, 0, 79, 74
5, 81838, Note_on_c, 0, 63, 0
5, 81843, Note_on_c, 0, 74, 76
5, 81969, Note_on_c, 0, 74, 0
5, 81998, Note_on_c, 0, 75, 36
5, 82059, Note_on_c, 0, 79, 0
5, 82081, Note_on_c, 0, 74, 30
5, 82143, Note_on_c, 0, 75, 0
5, 82163, Note_on_c, 0, 74, 0
5, 82188, Note_on_c, 0, 72, 29
5, 82232, Control_c, 0, 64, 127
5, 82316, Note_on_c, 0, 72, 0
5, 82459, Note_on_c, 0, 79, 77
5, 82460, Note_on_c, 0, 74, 94
5, 82463, Control_c, 0, 64, 0
5, 82471, Note_on_c, 0, 63, 35
5, 82478, Note_on_c, 0, 62, 37
5, 82485, Note_on_c, 0, 67, 24
5, 82486, Note_on_c, 0, 58, 23
5, 82513, Note_on_c, 0, 62, 0
5, 82517, Note_on_c, 0, 67, 0
5, 82575, Note_on_c, 0, 63, 0
5, 82575, Note_on_c, 0, 58, 0
5, 82620, Note_on_c, 0, 74, 0
5, 82625, Control_c, 0, 64, 127
5, 82659, Note_on_c, 0, 75, 38
5, 82757, Note_on_c, 0, 79, 0
5, 82773, Note_on_c, 0, 74, 45
5, 82836, Note_on_c, 0, 75, 0
5, 82855, Note_on_c, 0, 74, 0
5, 82876, Note_on_c, 0, 72, 60
5, 82945, Note_on_c, 0, 63, 32
5, 82952, Note_on_c, 0, 56, 28
5, 82953, Note_on_c, 0, 67, 24
5, 82956, Note_on_c, 0, 72, 0
5, 82964, Control_c, 0, 64, 0
5, 82969, Note_on_c, 0, 60, 37
5, 83003, Note_on_c, 0, 75, 62
5, 83009, Note_on_c, 0, 80, 52
5, 83239, Note_on_c, 0, 72, 48
5, 83276, Note_on_c, 0, 75, 0
5, 83286, Note_on_c, 0, 80, 0
5, 83316, Note_on_c, 0, 72, 0
5, 83334, Note_on_c, 0, 67, 0
5, 83335, Note_on_c, 0, 60, 0
5, 83341, Control_c, 0, 64, 127
5, 83367, Note_on_c, 0, 63, 0
5, 83388, Note_on_c, 0, 56, 0
5, 83650, Note_on_c, 0, 53, 46
5, 83679, Note_on_c, 0, 53, 0
5, 83682, Note_on_c, 0, 54, 47
5, 83717, Note_on_c, 0, 67, 55
5, 83729, Note_on_c, 0, 60, 64
5, 83730, Note_on_c, 0, 56, 51
5, 83734, Control_c, 0, 64, 0
5, 83736, Note_on_c, 0, 55, 56
5, 83740, Note_on_c, 0, 63, 44
5, 83775, Note_on_c, 0, 54, 0
5, 83852, Note_on_c, 0, 67, 0
5, 83899, Note_on_c, 0, 60, 0
5, 83909, Note_on_c, 0, 56, 0
5, 83940, Note_on_c, 0, 63, 0
5, 83975, Note_on_c, 0, 66, 54
5, 83978, Note_on_c, 0, 56, 46
5, 83984, Note_on_c, 0, 55, 0
5, 83988, Note_on_c, 0, 54, 44
5, 83995, Note_on_c, 0, 63, 25
5, 83997, Note_on_c, 0, 60, 46
5, 84052, Note_on_c, 0, 66, 0
5, 84059, Note_on_c, 0, 56, 0
5, 84090, Note_on_c, 0, 54, 0
5, 84107, Note_on_c, 0, 63, 0
5, 84138, Note_on_c, 0, 65, 34
5, 84138, Note_on_c, 0, 56, 20
5, 84143, Note_on_c, 0, 53, 35
5, 84269, Note_on_c, 0, 65, 0
5, 84271, Note_on_c, 0, 56, 0
5, 84275, Note_on_c, 0, 60, 0
5, 84363, Note_on_c, 0, 51, 43
5, 84368, Note_on_c, 0, 53, 0
5, 84371, Note_on_c, 0, 56, 52
5, 84372, Note_on_c, 0, 63, 42
5, 84378, Note_on_c, 0, 60, 56
5, 84462, Note_on_c, 0, 60, 0
5, 84471, Note_on_c, 0, 51, 0
5, 84474, Note_on_c, 0, 56, 0
5, 84545, Note_on_c, 0, 47, 46
5, 84556, Note_on_c, 0, 57, 30
5, 84557, Note_on_c, 0, 62, 34
5, 84650, Control_c, 0, 64, 127
5, 84720, Note_on_c, 0, 57, 0
5, 84766, Note_on_c, 0, 62, 0
5, 84791, Note_on_c, 0, 47, 0
5, 84820, Note_on_c, 0, 63, 0
5, 85242, Control_c, 0, 64, 0
5, 85251, Note_on_c, 0, 76, 69
5, 85255, Note_on_c, 0, 56, 62
5, 85258, Note_on_c, 0, 67, 65
5, 85259, Note_on_c, 0, 72, 66
5, 85261, Note_on_c, 0, 62, 62
5, 85315, Note_on_c, 0, 67, 0
5, 85316, Note_on_c, 0, 72, 0
5, 85331, Note_on_c, 0, 76, 0
5, 85368, Note_on_c, 0, 79, 73
5, 85476, Note_on_c, 0, 79, 0
5, 85508, Note_on_c, 0, 56, 0
5, 85530, Note_on_c, 0, 62, 0
5, 85636, Control_c, 0, 64, 127
5, 85646, Note_on_c, 0, 67, 41
5, 85649, Note_on_c, 0, 72, 54
5, 85650, Note_on_c, 0, 62, 44
5, 85653, Note_on_c, 0, 56, 52
5, 85730, Note_on_c, 0, 67, 0
5, 85731, Note_on_c, 0, 72, 0
5, 85758, Note_on_c, 0, 62, 0
5, 85784, Note_on_c, 0, 77, 60
5, 85827, Note_on_c, 0, 56, 0
5, 85885, Note_on_c, 0, 77, 0
5, 85977, Control_c, 0, 64, 0
5, 86037, Note_on_c, 0, 70, 52
5, 86041, Note_on_c, 0, 65, 38
5, 86044, Note_on_c, 0, 62, 32
5, 86051, Note_on_c, 0, 60, 33
5, 86058, Note_on_c, 0, 55, 42
5, 86114, Note_on_c, 0, 65, 0
5, 86131, Note_on_c, 0, 60, 0
5, 86133, Note_on_c, 0, 70, 0
5, 86170, Note_on_c, 0, 74, 37
5, 86184, Note_on_c, 0, 60, 20
5, 86215, Control_c, 0, 64, 127
5, 86289, Note_on_c, 0, 74, 0
5, 86322, Note_on_c, 0, 60, 0
5, 86327, Note_on_c, 0, 55, 0
5, 86335, Note_on_c, 0, 62, 0
5, 86385, Control_c, 0, 64, 0
5, 86428, Note_on_c, 0, 62, 44
5, 86454, Note_on_c, 0, 55, 36
5, 86454, Note_on_c, 0, 60, 29
5, 86493, Control_c, 0, 64, 127
5, 86498, Note_on_c, 0, 55, 0
5, 86545, Note_on_c, 0, 60, 0
5, 86557, Note_on_c, 0, 70, 46
5, 86604, Note_on_c, 0, 55, 18
5, 86618, Note_on_c, 0, 62, 0
5, 86726, Note_on_c, 0, 55, 0
5, 86754, Note_on_c, 0, 70, 0
5, 86777, Control_c, 0, 64, 0
5, 86821, Note_on_c, 0, 60, 44
5, 86825, Note_on_c, 0, 55, 45
5, 86838, Note_on_c, 0, 65, 50
5, 86884, Control_c, 0, 64, 127
5, 86924, Note_on_c, 0, 55, 0
5, 86934, Note_on_c, 0, 60, 0
5, 87018, Note_on_c, 0, 65, 0
5, 87116, Control_c, 0, 64, 0
5, 87152, Note_on_c, 0, 55, 35
5, 87177, Note_on_c, 0, 63, 62
5, 87190, Note_on_c, 0, 60, 47
5, 87216, Control_c, 0, 64, 127
5, 87221, Note_on_c, 0, 55, 0
5, 87265, Note_on_c, 0, 60, 0
5, 87314, Note_on_c, 0, 63, 0
5, 87327, Note_on_c, 0, 65, 36
5, 87359, Note_on_c, 0, 65, 0
5, 87510, Note_on_c, 0, 44, 48
5, 87513, Note_on_c, 0, 55, 37
5, 87520, Note_on_c, 0, 51, 38
5, 87523, Control_c, 0, 64, 0
5, 87535, Note_on_c, 0, 59, 33
5, 87542, Note_on_c, 0, 60, 31
5, 87576, Note_on_c, 0, 59, 0
5, 88174, Note_on_c, 0, 51, 0
5, 88229, Note_on_c, 0, 55, 0
5, 88331, Note_on_c, 0, 60, 0
5, 88334, Note_on_c, 0, 55, 30
5, 88340, Control_c, 0, 64, 127
5, 88349, Note_on_c, 0, 51, 32
5, 88606, Note_on_c, 0, 44, 0
5, 88652, Note_on_c, 0, 51, 0
5, 88675, Note_on_c, 0, 55, 0
5, 88708, Note_on_c, 0, 60, 53
5, 88740, Control_c, 0, 64, 0
5, 88775, Note_on_c, 0, 60, 0
5, 88824, Note_on_c, 0, 62, 39
5, 88889, Note_on_c, 0, 62, 0
5, 88921, Note_on_c, 0, 63, 37
5, 88964, Note_on_c, 0, 63, 0
5, 89030, Note_on_c, 0, 65, 54
5, 89075, Note_on_c, 0, 55, 26
5, 89085, Note_on_c, 0, 60, 25
5, 89105, Note_on_c, 0, 65, 0
5, 89139, Note_on_c, 0, 67, 48
5, 89204, Note_on_c, 0, 63, 1
5, 89250, Note_on_c, 0, 67, 0
5, 89287, Note_on_c, 0, 60, 0
5, 89396, Note_on_c, 0, 60, 17
5, 89456, Note_on_c, 0, 60, 0
5, 89469, Note_on_c, 0, 63, 0
5, 89487, Note_on_c, 0, 55, 0
5, 89710, Note_on_c, 0, 65, 47
5, 89721, Note_on_c, 0, 60, 44
5, 89729, Note_on_c, 0, 58, 31
5, 89736, Note_on_c, 0, 54, 23
5, 89978, Note_on_c, 0, 82, 63
5, 89995, Note_on_c, 0, 65, 0
5, 90084, Note_on_c, 0, 87, 67
5, 90087, Note_on_c, 0, 82, 0
5, 90123, Note_on_c, 0, 65, 42
5, 90135, Note_on_c, 0, 87, 0
5, 90177, Note_on_c, 0, 65, 0
5, 90190, Note_on_c, 0, 89, 78
5, 90254, Note_on_c, 0, 89, 0
5, 90267, Note_on_c, 0, 60, 0
5, 90288, Note_on_c, 0, 94, 62
5, 90311, Note_on_c, 0, 58, 0
5, 90367, Note_on_c, 0, 54, 0
5, 90386, Note_on_c, 0, 99, 64
5, 90408, Note_on_c, 0, 94, 0
5, 90469, Note_on_c, 0, 99, 0
5, 90483, Note_on_c, 0, 101, 85
5, 90578, Note_on_c, 0, 59, 33
5, 90580, Note_on_c, 0, 101, 0
5, 90582, Note_on_c, 0, 62, 26
5, 90587, Note_on_c, 0, 57, 39
5, 90694, Note_on_c, 0, 98, 68
5, 90698, Note_on_c, 0, 96, 75
5, 90724, Note_on_c, 0, 96, 0
5, 90813, Note_on_c, 0, 98, 0
5, 90858, Note_on_c, 0, 95, 85
5, 90926, Note_on_c, 0, 95, 0
5, 91028, Note_on_c, 0, 90, 62
5, 91033, Note_on_c, 0, 62, 0
5, 91099, Note_on_c, 0, 59, 0
5, 91124, Note_on_c, 0, 90, 0
5, 91149, Note_on_c, 0, 88, 51
5, 91219, Note_on_c, 0, 88, 0
5, 91280, Note_on_c, 0, 90, 79
5, 91300, Note_on_c, 0, 62, 38
5, 91337, Note_on_c, 0, 59, 24
5, 91363, Note_on_c, 0, 62, 0
5, 91483, Note_on_c, 0, 90, 0
5, 91485, Note_on_c, 0, 57, 0
5, 91492, Note_on_c, 0, 59, 0
5, 91515, Note_on_c, 0, 86, 69
5, 91585, Note_on_c, 0, 86, 0
5, 91640, Note_on_c, 0, 88, 66
5, 91731, Note_on_c, 0, 88, 0
5, 91735, Note_on_c, 0, 59, 11
5, 91737, Note_on_c, 0, 57, 17
5, 91778, Note_on_c, 0, 83, 52
5, 91858, Note_on_c, 0, 57, 0
5, 91879, Note_on_c, 0, 59, 0
5, 91941, Note_on_c, 0, 83, 0
5, 92036, Note_on_c, 0, 62, 47
5, 92048, Note_on_c, 0, 59, 41
5, 92068, Note_on_c, 0, 57, 28
5, 92102, Note_on_c, 0, 57, 0
5, 92104, Note_on_c, 0, 62, 0
5, 92119, Note_on_c, 0, 59, 0
5, 92433, Note_on_c, 0, 62, 49
5, 92443, Note_on_c, 0, 86, 89
5, 92449, Note_on_c, 0, 59, 40
5, 92466, Note_on_c, 0, 62, 0
5, 92471, Note_on_c, 0, 57, 19
5, 92551, Note_on_c, 0, 86, 0
5, 92570, Note_on_c, 0, 59, 0
5, 92583, Note_on_c, 0, 81, 28
5, 92584, Note_on_c, 0, 57, 0
5, 92654, Note_on_c, 0, 82, 31
5, 92684, Note_on_c, 0, 81, 0
5, 92730, Note_on_c, 0, 82, 0
5, 92749, Note_on_c, 0, 83, 49
5, 92785, Note_on_c, 0, 83, 0
5, 92838, Note_on_c, 0, 86, 72
5, 92853, Note_on_c, 0, 62, 29
5, 92861, Note_on_c, 0, 74, 49
5, 92893, Note_on_c, 0, 62, 0
5, 92924, Note_on_c, 0, 86, 0
5, 92985, Note_on_c, 0, 74, 0
5, 93019, Note_on_c, 0, 81, 30
5, 93053, Note_on_c, 0, 82, 31
5, 93107, Note_on_c, 0, 82, 0
5, 93130, Note_on_c, 0, 83, 55
5, 93134, Note_on_c, 0, 81, 0
5, 93193, Note_on_c, 0, 83, 0
5, 93208, Note_on_c, 0, 86, 81
5, 93248, Note_on_c, 0, 62, 43
5, 93294, Note_on_c, 0, 62, 0
5, 93316, Note_on_c, 0, 86, 0
5, 93327, Note_on_c, 0, 82, 42
5, 93380, Note_on_c, 0, 82, 0
5, 93432, Note_on_c, 0, 81, 19
5, 93446, Note_on_c, 0, 82, 35
5, 93477, Note_on_c, 0, 81, 0
5, 93489, Note_on_c, 0, 82, 0
5, 93505, Note_on_c, 0, 83, 44
5, 93549, Note_on_c, 0, 83, 0
5, 93583, Note_on_c, 0, 86, 77
5, 93614, Note_on_c, 0, 74, 68
5, 93625, Note_on_c, 0, 64, 44
5, 93635, Note_on_c, 0, 60, 40
5, 93642, Note_on_c, 0, 59, 27
5, 93667, Note_on_c, 0, 64, 0
5, 93694, Note_on_c, 0, 86, 0
5, 93704, Note_on_c, 0, 60, 0
5, 93707, Note_on_c, 0, 59, 0
5, 93733, Note_on_c, 0, 81, 29
5, 93748, Note_on_c, 0, 74, 0
5, 93796, Note_on_c, 0, 82, 35
5, 93834, Note_on_c, 0, 81, 0
5, 93853, Note_on_c, 0, 82, 0
5, 93884, Note_on_c, 0, 83, 36
5, 93930, Note_on_c, 0, 83, 0
5, 93968, Note_on_c, 0, 86, 78
5, 93996, Note_on_c, 0, 74, 42
5, 94040, Note_on_c, 0, 64, 34
5, 94048, Note_on_c, 0, 60, 33
5, 94067, Note_on_c, 0, 59, 29
5, 94070, Note_on_c, 0, 86, 0
5, 94091, Note_on_c, 0, 64, 0
5, 94128, Note_on_c, 0, 60, 0
5, 94131, Note_on_c, 0, 59, 0
5, 94137, Note_on_c, 0, 81, 30
5, 94138, Note_on_c, 0, 74, 0
5, 94171, Note_on_c, 0, 82, 33
5, 94208, Note_on_c, 0, 81, 0
5, 94228, Note_on_c, 0, 82, 0
5, 94362, Note_on_c, 0, 86, 79
5, 94381, Note_on_c, 0, 74, 59
5, 94455, Note_on_c, 0, 74, 0
5, 94472, Note_on_c, 0, 86, 0
5, 94491, Note_on_c, 0, 74, 18
5, 94508, Note_on_c, 0, 83, 51
5, 94607, Control_c, 0, 64, 127
5, 94650, Note_on_c, 0, 74, 0
5, 94734, Note_on_c, 0, 64, 54
5, 94745, Note_on_c, 0, 60, 48
5, 94747, Note_on_c, 0, 59, 44
5, 94755, Note_on_c, 0, 55, 34
5, 94761, Control_c, 0, 64, 0
5, 94770, Note_on_c, 0, 64, 0
5, 94774, Note_on_c, 0, 60, 0
5, 94779, Note_on_c, 0, 59, 0
5, 94791, Note_on_c, 0, 55, 0
5, 94905, Note_on_c, 0, 74, 11
5, 95233, Note_on_c, 0, 65, 44
5, 95234, Note_on_c, 0, 74, 0
5, 95237, Note_on_c, 0, 54, 40
5, 95240, Note_on_c, 0, 83, 0
5, 95240, Note_on_c, 0, 60, 40
5, 95647, Control_c, 0, 64, 127
5, 95765, Note_on_c, 0, 65, 0
5, 95790, Note_on_c, 0, 60, 0
5, 95844, Note_on_c, 0, 54, 0
5, 95971, Note_on_c, 0, 64, 45
5, 95972, Note_on_c, 0, 54, 40
5, 95979, Note_on_c, 0, 60, 46
5, 95985, Control_c, 0, 64, 0
5, 96155, Control_c, 0, 64, 127
5, 96382, Note_on_c, 0, 64, 0
5, 96389, Note_on_c, 0, 76, 83
5, 96398, Note_on_c, 0, 60, 0
5, 96409, Control_c, 0, 64, 0
5, 96491, Note_on_c, 0, 74, 54
5, 96495, Note_on_c, 0, 76, 0
5, 96517, Control_c, 0, 64, 127
5, 96581, Note_on_c, 0, 71, 54
5, 96582, Note_on_c, 0, 74, 0
5, 96650, Note_on_c, 0, 71, 0
5, 96732, Note_on_c, 0, 62, 36
5, 96748, Note_on_c, 0, 59, 42
5, 96762, Note_on_c, 0, 57, 24
5, 96785, Note_on_c, 0, 83, 77
5, 96787, Control_c, 0, 64, 0
5, 96800, Note_on_c, 0, 54, 0
5, 96892, Note_on_c, 0, 81, 50
5, 96908, Note_on_c, 0, 83, 0
5, 96938, Note_on_c, 0, 59, 0
5, 96981, Note_on_c, 0, 78, 35
5, 96985, Note_on_c, 0, 81, 0
5, 97056, Note_on_c, 0, 59, 20
5, 97071, Note_on_c, 0, 78, 0
5, 97079, Note_on_c, 0, 76, 50
5, 97146, Note_on_c, 0, 76, 0
5, 97154, Note_on_c, 0, 62, 0
5, 97174, Note_on_c, 0, 86, 72
5, 97197, Note_on_c, 0, 59, 0
5, 97202, Note_on_c, 0, 57, 0
5, 97289, Note_on_c, 0, 86, 0
5, 97398, Note_on_c, 0, 83, 24
5, 97430, Note_on_c, 0, 83, 0
5, 97618, Control_c, 0, 64, 127
5, 97802, Control_c, 0, 64, 0
5, 97812, Note_on_c, 0, 59, 55
5, 97813, Note_on_c, 0, 62, 48
5, 97819, Note_on_c, 0, 57, 45
5, 97957, Control_c, 0, 64, 127
5, 97993, Note_on_c, 0, 88, 78
5, 98059, Note_on_c, 0, 59, 0
5, 98081, Note_on_c, 0, 86, 53
5, 98083, Note_on_c, 0, 62, 0
5, 98111, Note_on_c, 0, 57, 0
5, 98120, Note_on_c, 0, 88, 0
5, 98176, Note_on_c, 0, 86, 0
5, 98186, Note_on_c, 0, 83, 52
5, 98229, Note_on_c, 0, 83, 0
5, 98238, Note_on_c, 0, 59, 36
5, 98258, Note_on_c, 0, 81, 49
5, 98287, Note_on_c, 0, 81, 0
5, 98318, Control_c, 0, 64, 0
5, 98334, Note_on_c, 0, 59, 0
5, 98350, Note_on_c, 0, 95, 77
5, 98380, Control_c, 0, 64, 127
5, 98449, Note_on_c, 0, 93, 54
5, 98490, Note_on_c, 0, 95, 0
5, 98521, Note_on_c, 0, 90, 46
5, 98547, Note_on_c, 0, 93, 0
5, 98616, Note_on_c, 0, 90, 0
5, 98627, Note_on_c, 0, 88, 50
5, 98679, Note_on_c, 0, 88, 0
5, 98723, Note_on_c, 0, 100, 70
5, 98726, Control_c, 0, 64, 0
5, 98727, Note_on_c, 0, 98, 71
5, 98875, Note_on_c, 0, 100, 0
5, 98888, Control_c, 0, 64, 127
5, 98893, Note_on_c, 0, 98, 0
5, 98970, Note_on_c, 0, 95, 72
5, 98973, Control_c, 0, 64, 0
5, 98976, Note_on_c, 0, 62, 52
5, 98986, Note_on_c, 0, 59, 54
